asset_software_id,asset_id,vendor,product,version,cpe,install_source
9561,A01573,docker,engine,10.0,cpe:2.3:a:docker:docker:10.0:*:*:*:*:*:*:*,golden-image
9562,A01574,vmware,esxi,10.0,cpe:2.3:o:vmware:esxi:10.0:*:*:*:*:*:*:*,package-manager
9563,A01574,ubuntu,linux,1.2,cpe:2.3:o:canonical:ubuntu_linux:1.2:*:*:*:*:*:*:*,package-manager
9564,A01574,microsoft,windows_server,2016,cpe:2.3:o:microsoft:windows_server:2016:*:*:*:*:*:*:*,package-manager
9565,A01575,postgresql,postgresql,10.0,cpe:2.3:a:postgresql:postgresql:10.0:*:*:*:*:*:*:*,package-manager
9566,A01575,ubuntu,linux,2.0,cpe:2.3:o:canonical:ubuntu_linux:2.0:*:*:*:*:*:*:*,golden-image
9567,A01575,microsoft,sql_server,1.0,cpe:2.3:a:microsoft:sql_server:1.0:*:*:*:*:*:*:*,package-manager
9568,A01575,elastic,elasticsearch,2019,cpe:2.3:a:elastic:elasticsearch:2019:*:*:*:*:*:*:*,manual
9569,A01575,nginx,nginx,12.0,cpe:2.3:a:nginx:nginx:12.0:*:*:*:*:*:*:*,package-manager
9570,A01575,redhat,enterprise_linux,1.1,cpe:2.3:o:redhat:enterprise_linux:1.1:*:*:*:*:*:*:*,package-manager
9571,A01575,vmware,esxi,11.0,cpe:2.3:o:vmware:esxi:11.0:*:*:*:*:*:*:*,golden-image
9572,A01575,docker,engine,3.1,cpe:2.3:a:docker:docker:3.1:*:*:*:*:*:*:*,golden-image
9573,A01575,kubernetes,kubernetes,1.2,cpe:2.3:a:kubernetes:kubernetes:1.2:*:*:*:*:*:*:*,golden-image
9574,A01576,apache,http_server,9.0,cpe:2.3:a:apache:http_server:9.0:*:*:*:*:*:*:*,package-manager
9575,A01576,redhat,enterprise_linux,2016,cpe:2.3:o:redhat:enterprise_linux:2016:*:*:*:*:*:*:*,package-manager
9576,A01576,kibana,kibana,1.2,cpe:2.3:a:elastic:kibana:1.2:*:*:*:*:*:*:*,golden-image
9577,A01577,openssl,openssl,1.2,cpe:2.3:a:openssl:openssl:1.2:*:*:*:*:*:*:*,golden-image
9578,A01577,docker,engine,4.0,cpe:2.3:a:docker:docker:4.0:*:*:*:*:*:*:*,package-manager
9579,A01577,redhat,enterprise_linux,3.1,cpe:2.3:o:redhat:enterprise_linux:3.1:*:*:*:*:*:*:*,golden-image
9580,A01578,microsoft,windows_server,1.1,cpe:2.3:o:microsoft:windows_server:1.1:*:*:*:*:*:*:*,package-manager
9581,A01578,vmware,esxi,3.0,cpe:2.3:o:vmware:esxi:3.0:*:*:*:*:*:*:*,package-manager
9582,A01578,kibana,kibana,2016,cpe:2.3:a:elastic:kibana:2016:*:*:*:*:*:*:*,package-manager
9583,A01578,postgresql,postgresql,8.0,cpe:2.3:a:postgresql:postgresql:8.0:*:*:*:*:*:*:*,package-manager
9584,A01579,mysql,mysql,10.0,cpe:2.3:a:oracle:mysql:10.0:*:*:*:*:*:*:*,package-manager
9585,A01579,docker,engine,6.0,cpe:2.3:a:docker:docker:6.0:*:*:*:*:*:*:*,package-manager
9586,A01579,vmware,esxi,1.0,cpe:2.3:o:vmware:esxi:1.0:*:*:*:*:*:*:*,package-manager
9587,A01579,openssl,openssl,6.0,cpe:2.3:a:openssl:openssl:6.0:*:*:*:*:*:*:*,golden-image
9588,A01580,mysql,mysql,5.0,cpe:2.3:a:oracle:mysql:5.0:*:*:*:*:*:*:*,package-manager
9589,A01580,redhat,enterprise_linux,3.1,cpe:2.3:o:redhat:enterprise_linux:3.1:*:*:*:*:*:*:*,golden-image
9590,A01580,openssl,openssl,5.0,cpe:2.3:a:openssl:openssl:5.0:*:*:*:*:*:*:*,package-manager
9591,A01581,ubuntu,linux,7.0,cpe:2.3:o:canonical:ubuntu_linux:7.0:*:*:*:*:*:*:*,golden-image
9592,A01581,nginx,nginx,2.1,cpe:2.3:a:nginx:nginx:2.1:*:*:*:*:*:*:*,package-manager
9593,A01581,kubernetes,kubernetes,7.0,cpe:2.3:a:kubernetes:kubernetes:7.0:*:*:*:*:*:*:*,golden-image
9594,A01581,microsoft,windows_server,5.0,cpe:2.3:o:microsoft:windows_server:5.0:*:*:*:*:*:*:*,package-manager
9595,A01581,elastic,elasticsearch,3.0,cpe:2.3:a:elastic:elasticsearch:3.0:*:*:*:*:*:*:*,golden-image
9596,A01581,microsoft,sql_server,1.2,cpe:2.3:a:microsoft:sql_server:1.2:*:*:*:*:*:*:*,golden-image
9597,A01581,apache,http_server,4.0,cpe:2.3:a:apache:http_server:4.0:*:*:*:*:*:*:*,package-manager
9598,A01581,openssl,openssl,3.1,cpe:2.3:a:openssl:openssl:3.1:*:*:*:*:*:*:*,golden-image
9599,A01582,microsoft,sql_server,3.1,cpe:2.3:a:microsoft:sql_server:3.1:*:*:*:*:*:*:*,package-manager
9600,A01582,kubernetes,kubernetes,3.1,cpe:2.3:a:kubernetes:kubernetes:3.1:*:*:*:*:*:*:*,manual
9601,A01582,postgresql,postgresql,10.0,cpe:2.3:a:postgresql:postgresql:10.0:*:*:*:*:*:*:*,manual
9602,A01582,ubuntu,linux,4.0,cpe:2.3:o:canonical:ubuntu_linux:4.0:*:*:*:*:*:*:*,golden-image
9603,A01582,nginx,nginx,2.0,cpe:2.3:a:nginx:nginx:2.0:*:*:*:*:*:*:*,package-manager
9604,A01583,nginx,nginx,3.0,cpe:2.3:a:nginx:nginx:3.0:*:*:*:*:*:*:*,package-manager
9605,A01583,mysql,mysql,2.0,cpe:2.3:a:oracle:mysql:2.0:*:*:*:*:*:*:*,package-manager
9606,A01583,redhat,enterprise_linux,8.0,cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*,package-manager
9607,A01583,vmware,esxi,3.0,cpe:2.3:o:vmware:esxi:3.0:*:*:*:*:*:*:*,package-manager
9608,A01583,postgresql,postgresql,2.1,cpe:2.3:a:postgresql:postgresql:2.1:*:*:*:*:*:*:*,manual
9609,A01583,kubernetes,kubernetes,2.0,cpe:2.3:a:kubernetes:kubernetes:2.0:*:*:*:*:*:*:*,manual
9610,A01583,microsoft,windows_server,2016,cpe:2.3:o:microsoft:windows_server:2016:*:*:*:*:*:*:*,package-manager
9611,A01583,apache,http_server,2022,cpe:2.3:a:apache:http_server:2022:*:*:*:*:*:*:*,golden-image
9612,A01584,docker,engine,1.1,cpe:2.3:a:docker:docker:1.1:*:*:*:*:*:*:*,package-manager
9613,A01584,microsoft,windows_server,1.2,cpe:2.3:o:microsoft:windows_server:1.2:*:*:*:*:*:*:*,golden-image
9614,A01584,microsoft,sql_server,1.2,cpe:2.3:a:microsoft:sql_server:1.2:*:*:*:*:*:*:*,package-manager
9615,A01584,mysql,mysql,2019,cpe:2.3:a:oracle:mysql:2019:*:*:*:*:*:*:*,package-manager
9616,A01584,elastic,elasticsearch,10.0,cpe:2.3:a:elastic:elasticsearch:10.0:*:*:*:*:*:*:*,package-manager
9617,A01584,nginx,nginx,1.0,cpe:2.3:a:nginx:nginx:1.0:*:*:*:*:*:*:*,golden-image
9618,A01584,vmware,esxi,2016,cpe:2.3:o:vmware:esxi:2016:*:*:*:*:*:*:*,golden-image
9619,A01584,ubuntu,linux,2022,cpe:2.3:o:canonical:ubuntu_linux:2022:*:*:*:*:*:*:*,golden-image
9620,A01585,docker,engine,3.1,cpe:2.3:a:docker:docker:3.1:*:*:*:*:*:*:*,package-manager
9621,A01585,microsoft,sql_server,2016,cpe:2.3:a:microsoft:sql_server:2016:*:*:*:*:*:*:*,golden-image
9622,A01585,kibana,kibana,2019,cpe:2.3:a:elastic:kibana:2019:*:*:*:*:*:*:*,golden-image
9623,A01585,ubuntu,linux,8.0,cpe:2.3:o:canonical:ubuntu_linux:8.0:*:*:*:*:*:*:*,golden-image
9624,A01585,kubernetes,kubernetes,2019,cpe:2.3:a:kubernetes:kubernetes:2019:*:*:*:*:*:*:*,manual
9625,A01585,vmware,esxi,2019,cpe:2.3:o:vmware:esxi:2019:*:*:*:*:*:*:*,golden-image
9626,A01585,apache,http_server,11.0,cpe:2.3:a:apache:http_server:11.0:*:*:*:*:*:*:*,golden-image
9627,A01585,elastic,elasticsearch,2022,cpe:2.3:a:elastic:elasticsearch:2022:*:*:*:*:*:*:*,golden-image
9628,A01586,mysql,mysql,12.0,cpe:2.3:a:oracle:mysql:12.0:*:*:*:*:*:*:*,package-manager
9629,A01586,postgresql,postgresql,3.0,cpe:2.3:a:postgresql:postgresql:3.0:*:*:*:*:*:*:*,golden-image
9630,A01586,microsoft,sql_server,10.0,cpe:2.3:a:microsoft:sql_server:10.0:*:*:*:*:*:*:*,golden-image
9631,A01587,nginx,nginx,2016,cpe:2.3:a:nginx:nginx:2016:*:*:*:*:*:*:*,package-manager
9632,A01587,kibana,kibana,9.0,cpe:2.3:a:elastic:kibana:9.0:*:*:*:*:*:*:*,golden-image
9633,A01587,openssl,openssl,5.0,cpe:2.3:a:openssl:openssl:5.0:*:*:*:*:*:*:*,manual
9634,A01587,elastic,elasticsearch,2022,cpe:2.3:a:elastic:elasticsearch:2022:*:*:*:*:*:*:*,golden-image
9635,A01588,mysql,mysql,2.1,cpe:2.3:a:oracle:mysql:2.1:*:*:*:*:*:*:*,package-manager
9636,A01588,microsoft,windows_server,5.0,cpe:2.3:o:microsoft:windows_server:5.0:*:*:*:*:*:*:*,package-manager
9637,A01588,redhat,enterprise_linux,2019,cpe:2.3:o:redhat:enterprise_linux:2019:*:*:*:*:*:*:*,manual
9638,A01588,elastic,elasticsearch,6.0,cpe:2.3:a:elastic:elasticsearch:6.0:*:*:*:*:*:*:*,golden-image
9639,A01588,kubernetes,kubernetes,2019,cpe:2.3:a:kubernetes:kubernetes:2019:*:*:*:*:*:*:*,package-manager
9640,A01588,vmware,esxi,3.1,cpe:2.3:o:vmware:esxi:3.1:*:*:*:*:*:*:*,package-manager
9641,A01588,openssl,openssl,3.1,cpe:2.3:a:openssl:openssl:3.1:*:*:*:*:*:*:*,package-manager
9642,A01588,docker,engine,2.0,cpe:2.3:a:docker:docker:2.0:*:*:*:*:*:*:*,golden-image
9643,A01588,ubuntu,linux,9.0,cpe:2.3:o:canonical:ubuntu_linux:9.0:*:*:*:*:*:*:*,golden-image
9644,A01589,postgresql,postgresql,4.0,cpe:2.3:a:postgresql:postgresql:4.0:*:*:*:*:*:*:*,package-manager
9645,A01589,vmware,esxi,2019,cpe:2.3:o:vmware:esxi:2019:*:*:*:*:*:*:*,package-manager
9646,A01589,kibana,kibana,7.0,cpe:2.3:a:elastic:kibana:7.0:*:*:*:*:*:*:*,package-manager
9647,A01589,microsoft,sql_server,7.0,cpe:2.3:a:microsoft:sql_server:7.0:*:*:*:*:*:*:*,golden-image
9648,A01589,ubuntu,linux,11.0,cpe:2.3:o:canonical:ubuntu_linux:11.0:*:*:*:*:*:*:*,package-manager
9649,A01589,apache,http_server,3.1,cpe:2.3:a:apache:http_server:3.1:*:*:*:*:*:*:*,package-manager
9650,A01589,microsoft,windows_server,3.0,cpe:2.3:o:microsoft:windows_server:3.0:*:*:*:*:*:*:*,package-manager
9651,A01590,nginx,nginx,11.0,cpe:2.3:a:nginx:nginx:11.0:*:*:*:*:*:*:*,manual
9652,A01590,apache,http_server,1.2,cpe:2.3:a:apache:http_server:1.2:*:*:*:*:*:*:*,manual
9653,A01590,openssl,openssl,12.0,cpe:2.3:a:openssl:openssl:12.0:*:*:*:*:*:*:*,golden-image
9654,A01590,kibana,kibana,2022,cpe:2.3:a:elastic:kibana:2022:*:*:*:*:*:*:*,golden-image
9655,A01591,ubuntu,linux,5.0,cpe:2.3:o:canonical:ubuntu_linux:5.0:*:*:*:*:*:*:*,package-manager
9656,A01591,docker,engine,1.1,cpe:2.3:a:docker:docker:1.1:*:*:*:*:*:*:*,golden-image
9657,A01591,apache,http_server,8.0,cpe:2.3:a:apache:http_server:8.0:*:*:*:*:*:*:*,golden-image
9658,A01591,kubernetes,kubernetes,1.1,cpe:2.3:a:kubernetes:kubernetes:1.1:*:*:*:*:*:*:*,golden-image
9659,A01591,postgresql,postgresql,9.0,cpe:2.3:a:postgresql:postgresql:9.0:*:*:*:*:*:*:*,golden-image
9660,A01591,elastic,elasticsearch,5.0,cpe:2.3:a:elastic:elasticsearch:5.0:*:*:*:*:*:*:*,package-manager
9661,A01591,openssl,openssl,3.0,cpe:2.3:a:openssl:openssl:3.0:*:*:*:*:*:*:*,golden-image
9662,A01591,kibana,kibana,3.1,cpe:2.3:a:elastic:kibana:3.1:*:*:*:*:*:*:*,package-manager
9663,A01591,mysql,mysql,7.0,cpe:2.3:a:oracle:mysql:7.0:*:*:*:*:*:*:*,package-manager
9664,A01592,postgresql,postgresql,3.0,cpe:2.3:a:postgresql:postgresql:3.0:*:*:*:*:*:*:*,golden-image
9665,A01592,microsoft,windows_server,2022,cpe:2.3:o:microsoft:windows_server:2022:*:*:*:*:*:*:*,package-manager
9666,A01592,vmware,esxi,8.0,cpe:2.3:o:vmware:esxi:8.0:*:*:*:*:*:*:*,manual
9667,A01592,openssl,openssl,6.0,cpe:2.3:a:openssl:openssl:6.0:*:*:*:*:*:*:*,golden-image
9668,A01592,microsoft,sql_server,10.0,cpe:2.3:a:microsoft:sql_server:10.0:*:*:*:*:*:*:*,manual
9669,A01592,kibana,kibana,5.0,cpe:2.3:a:elastic:kibana:5.0:*:*:*:*:*:*:*,golden-image
9670,A01592,elastic,elasticsearch,6.0,cpe:2.3:a:elastic:elasticsearch:6.0:*:*:*:*:*:*:*,golden-image
9671,A01593,docker,engine,7.0,cpe:2.3:a:docker:docker:7.0:*:*:*:*:*:*:*,golden-image
9672,A01593,kibana,kibana,7.0,cpe:2.3:a:elastic:kibana:7.0:*:*:*:*:*:*:*,golden-image
9673,A01593,postgresql,postgresql,2016,cpe:2.3:a:postgresql:postgresql:2016:*:*:*:*:*:*:*,package-manager
9674,A01593,ubuntu,linux,10.0,cpe:2.3:o:canonical:ubuntu_linux:10.0:*:*:*:*:*:*:*,package-manager
9675,A01593,microsoft,sql_server,10.0,cpe:2.3:a:microsoft:sql_server:10.0:*:*:*:*:*:*:*,package-manager
9676,A01593,kubernetes,kubernetes,1.0,cpe:2.3:a:kubernetes:kubernetes:1.0:*:*:*:*:*:*:*,package-manager
9677,A01593,mysql,mysql,2016,cpe:2.3:a:oracle:mysql:2016:*:*:*:*:*:*:*,package-manager
9678,A01593,redhat,enterprise_linux,12.0,cpe:2.3:o:redhat:enterprise_linux:12.0:*:*:*:*:*:*:*,package-manager
9679,A01594,kibana,kibana,10.0,cpe:2.3:a:elastic:kibana:10.0:*:*:*:*:*:*:*,golden-image
9680,A01594,kubernetes,kubernetes,1.1,cpe:2.3:a:kubernetes:kubernetes:1.1:*:*:*:*:*:*:*,golden-image
9681,A01594,microsoft,windows_server,5.0,cpe:2.3:o:microsoft:windows_server:5.0:*:*:*:*:*:*:*,golden-image
9682,A01594,nginx,nginx,5.0,cpe:2.3:a:nginx:nginx:5.0:*:*:*:*:*:*:*,golden-image
9683,A01595,microsoft,windows_server,1.1,cpe:2.3:o:microsoft:windows_server:1.1:*:*:*:*:*:*:*,golden-image
9684,A01595,elastic,elasticsearch,7.0,cpe:2.3:a:elastic:elasticsearch:7.0:*:*:*:*:*:*:*,package-manager
9685,A01595,docker,engine,2.0,cpe:2.3:a:docker:docker:2.0:*:*:*:*:*:*:*,package-manager
9686,A01595,kibana,kibana,3.1,,golden-image
9687,A01595,mysql,mysql,6.0,cpe:2.3:a:oracle:mysql:6.0:*:*:*:*:*:*:*,package-manager
9688,A01596,docker,engine,12.0,cpe:2.3:a:docker:docker:12.0:*:*:*:*:*:*:*,package-manager
9689,A01596,ubuntu,linux,10.0,cpe:2.3:o:canonical:ubuntu_linux:10.0:*:*:*:*:*:*:*,package-manager
9690,A01596,mysql,mysql,2.0,cpe:2.3:a:oracle:mysql:2.0:*:*:*:*:*:*:*,golden-image
9691,A01596,redhat,enterprise_linux,2016,cpe:2.3:o:redhat:enterprise_linux:2016:*:*:*:*:*:*:*,golden-image
9692,A01597,apache,http_server,2016,cpe:2.3:a:apache:http_server:2016:*:*:*:*:*:*:*,package-manager
9693,A01597,microsoft,windows_server,2.1,cpe:2.3:o:microsoft:windows_server:2.1:*:*:*:*:*:*:*,golden-image
9694,A01597,redhat,enterprise_linux,3.0,cpe:2.3:o:redhat:enterprise_linux:3.0:*:*:*:*:*:*:*,golden-image
9695,A01597,postgresql,postgresql,1.2,cpe:2.3:a:postgresql:postgresql:1.2:*:*:*:*:*:*:*,manual
9696,A01597,ubuntu,linux,2016,cpe:2.3:o:canonical:ubuntu_linux:2016:*:*:*:*:*:*:*,package-manager
9697,A01597,kubernetes,kubernetes,7.0,cpe:2.3:a:kubernetes:kubernetes:7.0:*:*:*:*:*:*:*,golden-image
9698,A01597,elastic,elasticsearch,2016,cpe:2.3:a:elastic:elasticsearch:2016:*:*:*:*:*:*:*,package-manager
9699,A01597,docker,engine,6.0,cpe:2.3:a:docker:docker:6.0:*:*:*:*:*:*:*,golden-image
9700,A01598,openssl,openssl,1.0,cpe:2.3:a:openssl:openssl:1.0:*:*:*:*:*:*:*,package-manager
9701,A01598,apache,http_server,1.2,cpe:2.3:a:apache:http_server:1.2:*:*:*:*:*:*:*,manual
9702,A01598,redhat,enterprise_linux,10.0,cpe:2.3:o:redhat:enterprise_linux:10.0:*:*:*:*:*:*:*,golden-image
9703,A01599,redhat,enterprise_linux,1.2,cpe:2.3:o:redhat:enterprise_linux:1.2:*:*:*:*:*:*:*,package-manager
9704,A01599,mysql,mysql,2019,cpe:2.3:a:oracle:mysql:2019:*:*:*:*:*:*:*,manual
9705,A01599,vmware,esxi,2022,cpe:2.3:o:vmware:esxi:2022:*:*:*:*:*:*:*,golden-image
9706,A01599,postgresql,postgresql,11.0,cpe:2.3:a:postgresql:postgresql:11.0:*:*:*:*:*:*:*,package-manager
9707,A01599,nginx,nginx,2.0,cpe:2.3:a:nginx:nginx:2.0:*:*:*:*:*:*:*,golden-image
9708,A01599,apache,http_server,1.2,cpe:2.3:a:apache:http_server:1.2:*:*:*:*:*:*:*,package-manager
9709,A01599,microsoft,windows_server,2.1,cpe:2.3:o:microsoft:windows_server:2.1:*:*:*:*:*:*:*,golden-image
9710,A01600,openssl,openssl,3.0,cpe:2.3:a:openssl:openssl:3.0:*:*:*:*:*:*:*,package-manager
9711,A01600,kubernetes,kubernetes,2019,cpe:2.3:a:kubernetes:kubernetes:2019:*:*:*:*:*:*:*,package-manager
9712,A01600,docker,engine,11.0,cpe:2.3:a:docker:docker:11.0:*:*:*:*:*:*:*,golden-image
9713,A01600,ubuntu,linux,4.0,cpe:2.3:o:canonical:ubuntu_linux:4.0:*:*:*:*:*:*:*,golden-image
9714,A01600,nginx,nginx,5.0,cpe:2.3:a:nginx:nginx:5.0:*:*:*:*:*:*:*,golden-image
9715,A01600,kibana,kibana,8.0,cpe:2.3:a:elastic:kibana:8.0:*:*:*:*:*:*:*,golden-image
9716,A01600,apache,http_server,2.0,cpe:2.3:a:apache:http_server:2.0:*:*:*:*:*:*:*,golden-image
9717,A01600,mysql,mysql,2016,cpe:2.3:a:oracle:mysql:2016:*:*:*:*:*:*:*,golden-image
9718,A01601,kubernetes,kubernetes,6.0,cpe:2.3:a:kubernetes:kubernetes:6.0:*:*:*:*:*:*:*,golden-image
9719,A01601,nginx,nginx,2.0,cpe:2.3:a:nginx:nginx:2.0:*:*:*:*:*:*:*,golden-image
9720,A01601,openssl,openssl,11.0,cpe:2.3:a:openssl:openssl:11.0:*:*:*:*:*:*:*,golden-image
9721,A01601,apache,http_server,5.0,cpe:2.3:a:apache:http_server:5.0:*:*:*:*:*:*:*,package-manager
9722,A01601,mysql,mysql,11.0,cpe:2.3:a:oracle:mysql:11.0:*:*:*:*:*:*:*,package-manager
9723,A01601,vmware,esxi,3.1,cpe:2.3:o:vmware:esxi:3.1:*:*:*:*:*:*:*,golden-image
9724,A01601,elastic,elasticsearch,2019,cpe:2.3:a:elastic:elasticsearch:2019:*:*:*:*:*:*:*,manual
9725,A01602,redhat,enterprise_linux,unknown,cpe:2.3:o:redhat:enterprise_linux:10.0:*:*:*:*:*:*:*,golden-image
9726,A01602,nginx,nginx,2.0,cpe:2.3:a:nginx:nginx:2.0:*:*:*:*:*:*:*,package-manager
9727,A01602,kubernetes,kubernetes,2.0,cpe:2.3:a:kubernetes:kubernetes:2.0:*:*:*:*:*:*:*,golden-image
9728,A01603,kubernetes,kubernetes,4.0,cpe:2.3:a:kubernetes:kubernetes:4.0:*:*:*:*:*:*:*,package-manager
9729,A01603,vmware,esxi,2022,cpe:2.3:o:vmware:esxi:2022:*:*:*:*:*:*:*,golden-image
9730,A01603,redhat,enterprise_linux,1.0,cpe:2.3:o:redhat:enterprise_linux:1.0:*:*:*:*:*:*:*,golden-image
9731,A01603,nginx,nginx,2.0,cpe:2.3:a:nginx:nginx:2.0:*:*:*:*:*:*:*,golden-image
9732,A01603,mysql,mysql,7.0,cpe:2.3:a:oracle:mysql:7.0:*:*:*:*:*:*:*,package-manager
9733,A01604,microsoft,sql_server,2.1,cpe:2.3:a:microsoft:sql_server:2.1:*:*:*:*:*:*:*,golden-image
9734,A01604,postgresql,postgresql,2022,cpe:2.3:a:postgresql:postgresql:2022:*:*:*:*:*:*:*,package-manager
9735,A01604,ubuntu,linux,1.1,cpe:2.3:o:canonical:ubuntu_linux:1.1:*:*:*:*:*:*:*,golden-image
9736,A01604,nginx,nginx,2.1,cpe:2.3:a:nginx:nginx:2.1:*:*:*:*:*:*:*,package-manager
9737,A01604,kubernetes,kubernetes,11.0,cpe:2.3:a:kubernetes:kubernetes:11.0:*:*:*:*:*:*:*,golden-image
9738,A01604,apache,http_server,7.0,cpe:2.3:a:apache:http_server:7.0:*:*:*:*:*:*:*,package-manager
9739,A01604,kibana,kibana,2016,cpe:2.3:a:elastic:kibana:2016:*:*:*:*:*:*:*,golden-image
9740,A01605,microsoft,windows_server,1.0,cpe:2.3:o:microsoft:windows_server:1.0:*:*:*:*:*:*:*,manual
9741,A01605,apache,http_server,2022,cpe:2.3:a:apache:http_server:2022:*:*:*:*:*:*:*,golden-image
9742,A01605,redhat,enterprise_linux,10.0,cpe:2.3:o:redhat:enterprise_linux:10.0:*:*:*:*:*:*:*,package-manager
9743,A01605,ubuntu,linux,9.0,cpe:2.3:o:canonical:ubuntu_linux:9.0:*:*:*:*:*:*:*,package-manager
9744,A01605,vmware,esxi,2022,cpe:2.3:o:vmware:esxi:2022:*:*:*:*:*:*:*,golden-image
9745,A01605,mysql,mysql,2022,cpe:2.3:a:oracle:mysql:2022:*:*:*:*:*:*:*,package-manager
9746,A01605,openssl,openssl,3.0,cpe:2.3:a:openssl:openssl:3.0:*:*:*:*:*:*:*,golden-image
9747,A01605,nginx,nginx,2019,cpe:2.3:a:nginx:nginx:2019:*:*:*:*:*:*:*,package-manager
9748,A01605,postgresql,postgresql,3.1,cpe:2.3:a:postgresql:postgresql:3.1:*:*:*:*:*:*:*,golden-image
9749,A01606,microsoft,windows_server,2022,cpe:2.3:o:microsoft:windows_server:2022:*:*:*:*:*:*:*,golden-image
9750,A01606,kubernetes,kubernetes,2019,cpe:2.3:a:kubernetes:kubernetes:2019:*:*:*:*:*:*:*,package-manager
9751,A01606,docker,engine,3.0,cpe:2.3:a:docker:docker:3.0:*:*:*:*:*:*:*,package-manager
9752,A01606,mysql,mysql,12.0,cpe:2.3:a:oracle:mysql:12.0:*:*:*:*:*:*:*,package-manager
9753,A01606,elastic,elasticsearch,2022,cpe:2.3:a:elastic:elasticsearch:2022:*:*:*:*:*:*:*,golden-image
9754,A01606,microsoft,sql_server,4.0,cpe:2.3:a:microsoft:sql_server:4.0:*:*:*:*:*:*:*,package-manager
9755,A01606,vmware,esxi,4.0,cpe:2.3:o:vmware:esxi:4.0:*:*:*:*:*:*:*,golden-image
9756,A01606,openssl,openssl,1.0,cpe:2.3:a:openssl:openssl:1.0:*:*:*:*:*:*:*,golden-image
9757,A01607,nginx,nginx,7.0,cpe:2.3:a:nginx:nginx:7.0:*:*:*:*:*:*:*,package-manager
9758,A01607,postgresql,postgresql,2.1,cpe:2.3:a:postgresql:postgresql:2.1:*:*:*:*:*:*:*,package-manager
9759,A01607,redhat,enterprise_linux,9.0,cpe:2.3:o:redhat:enterprise_linux:9.0:*:*:*:*:*:*:*,golden-image
9760,A01607,apache,http_server,9.0,cpe:2.3:a:apache:http_server:9.0:*:*:*:*:*:*:*,golden-image
9761,A01607,microsoft,windows_server,5.0,cpe:2.3:o:microsoft:windows_server:5.0:*:*:*:*:*:*:*,package-manager
9762,A01607,microsoft,sql_server,10.0,cpe:2.3:a:microsoft:sql_server:10.0:*:*:*:*:*:*:*,package-manager
9763,A01607,vmware,esxi,3.1,cpe:2.3:o:vmware:esxi:3.1:*:*:*:*:*:*:*,package-manager
9764,A01607,elastic,elasticsearch,3.0,cpe:2.3:a:elastic:elasticsearch:3.0:*:*:*:*:*:*:*,golden-image
9765,A01607,kibana,kibana,7.0,cpe:2.3:a:elastic:kibana:7.0:*:*:*:*:*:*:*,manual
9766,A01608,kibana,kibana,6.0,cpe:2.3:a:elastic:kibana:6.0:*:*:*:*:*:*:*,golden-image
9767,A01608,postgresql,postgresql,2019,cpe:2.3:a:postgresql:postgresql:2019:*:*:*:*:*:*:*,package-manager
9768,A01608,mysql,mysql,1.0,cpe:2.3:a:oracle:mysql:1.0:*:*:*:*:*:*:*,package-manager
9769,A01608,microsoft,sql_server,8.0,cpe:2.3:a:microsoft:sql_server:8.0:*:*:*:*:*:*:*,package-manager
9770,A01608,vmware,esxi,5.0,cpe:2.3:o:vmware:esxi:5.0:*:*:*:*:*:*:*,golden-image
9771,A01609,microsoft,windows_server,2022,cpe:2.3:o:microsoft:windows_server:2022:*:*:*:*:*:*:*,package-manager
9772,A01609,vmware,esxi,4.0,cpe:2.3:o:vmware:esxi:4.0:*:*:*:*:*:*:*,golden-image
9773,A01609,redhat,enterprise_linux,4.0,cpe:2.3:o:redhat:enterprise_linux:4.0:*:*:*:*:*:*:*,package-manager
9774,A01609,microsoft,sql_server,2.0,cpe:2.3:a:microsoft:sql_server:2.0:*:*:*:*:*:*:*,package-manager
9775,A01610,redhat,enterprise_linux,4.0,cpe:2.3:o:redhat:enterprise_linux:4.0:*:*:*:*:*:*:*,package-manager
9776,A01610,docker,engine,11.0,cpe:2.3:a:docker:docker:11.0:*:*:*:*:*:*:*,package-manager
9777,A01610,apache,http_server,3.0,cpe:2.3:a:apache:http_server:3.0:*:*:*:*:*:*:*,package-manager
9778,A01610,nginx,nginx,3.0,cpe:2.3:a:nginx:nginx:3.0:*:*:*:*:*:*:*,golden-image
9779,A01610,microsoft,sql_server,6.0,cpe:2.3:a:microsoft:sql_server:6.0:*:*:*:*:*:*:*,package-manager
9780,A01610,elastic,elasticsearch,2022,cpe:2.3:a:elastic:elasticsearch:2022:*:*:*:*:*:*:*,golden-image
9781,A01610,microsoft,windows_server,10.0,cpe:2.3:o:microsoft:windows_server:10.0:*:*:*:*:*:*:*,golden-image
9782,A01610,postgresql,postgresql,4.0,cpe:2.3:a:postgresql:postgresql:4.0:*:*:*:*:*:*:*,golden-image
9783,A01610,mysql,mysql,7.0,cpe:2.3:a:oracle:mysql:7.0:*:*:*:*:*:*:*,golden-image
9784,A01611,openssl,openssl,2.1,cpe:2.3:a:openssl:openssl:2.1:*:*:*:*:*:*:*,manual
9785,A01611,ubuntu,linux,7.0,cpe:2.3:o:canonical:ubuntu_linux:7.0:*:*:*:*:*:*:*,package-manager
9786,A01611,redhat,enterprise_linux,2019,cpe:2.3:o:redhat:enterprise_linux:2019:*:*:*:*:*:*:*,package-manager
